회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member
767988672,정상회원,수지구-성복동,여,46,미신청,.,normal
768001664,정상회원,수지구-성복동,여,49,미신청,.,normal
768033216,정상회원,수지구-풍덕천동,여,38,미신청,.,normal
768035072,정상회원,수지구-성복동,여,43,미신청,.,normal
768042496,정상회원,수원 영통구-기타,여,73,신청,.,normal
768107456,정상회원,분당구-판교동,여,51,미신청,.,normal
768118592,정상회원,수지구-풍덕천동,남,53,미신청,.,normal
768207680,정상회원,분당구-정자동,여,42,미신청,.,normal
768272640,정상회원,분당구-서현동,여,41,미신청,.,normal
768293056,정상회원,수지구-동천동,여,44,신청,.,normal
768307904,정상회원,수지구-풍덕천동,여,42,미신청,.,normal
768319040,정상회원,수지구-풍덕천동,여,48,미신청,수신,normal
768322752,정상회원,수지구-기타,여,64,미신청,.,normal
768332032,정상회원,수지구-신봉동,여,47,미신청,.,normal
768333888,정상회원,수지구-성복동,여,54,미신청,.,normal
768356160,정상회원,기흥구-중동,여,44,미신청,수신,normal
768371008,정상회원,수지구-풍덕천동,남,42,미신청,.,normal
768372864,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
768406272,정상회원,기타-기타,여,42,미신청,.,normal
768437824,정상회원,수지구-상현동,여,46,미신청,.,normal
768445248,정상회원,수지구-상현동,여,51,미신청,.,normal
768458240,정상회원,기흥구-구갈동,여,43,미신청,.,normal
768469376,정상회원,분당구-서현동,여,51,신청,.,normal
768478656,정상회원,수지구-풍덕천동,여,45,미신청,수신,normal
768497216,정상회원,수지구-동천동,여,49,미신청,.,normal
768502784,정상회원,기흥구-상하동,여,40,미신청,.,normal
768517632,정상회원,수지구-신봉동,여,49,미신청,.,normal
768525056,정상회원,수지구-풍덕천동,여,56,미신청,.,normal
768526912,정상회원,수지구-풍덕천동,여,45,미신청,수신,VIP
768541760,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
768588160,정상회원,기흥구-보정동,여,41,미신청,.,normal
768606720,정상회원,수지구-풍덕천동,여,47,미신청,.,normal
768616000,정상회원,기흥구-보정동,여,46,미신청,.,normal
768621568,정상회원,수지구-동천동,여,51,미신청,.,normal
768625280,정상회원,기흥구-보라동,여,58,미신청,.,normal
768656832,정상회원,수원 영통구-기타,여,45,미신청,.,normal
768664256,정상회원,수지구-상현동,여,55,미신청,.,normal
768667968,정상회원,수지구-성복동,여,46,미신청,.,normal
768706944,정상회원,수지구-죽전동,여,52,미신청,.,normal
768740352,정상회원,수지구-신봉동,여,45,미신청,.,normal
768751488,정상회원,수지구-풍덕천동,여,51,미신청,.,normal
768770048,정상회원,수지구-풍덕천동,여,47,미신청,.,normal
768792320,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
768803456,정상회원,수지구-상현동,여,45,미신청,.,normal
768820160,정상회원,수지구-신봉동,남,40,미신청,.,normal
768835008,정상회원,분당구-삼평동,여,48,미신청,.,normal
768899968,정상회원,기흥구-영덕동,여,46,미신청,.,normal
768903680,정상회원,기흥구-마북동,여,50,미신청,.,normal
768933376,정상회원,수지구-신봉동,여,64,미신청,.,normal
768935232,정상회원,기흥구-신갈동,여,43,미신청,.,normal
768953792,정상회원,수지구-죽전동,여,41,미신청,.,normal
768974208,정상회원,수지구-신봉동,여,47,미신청,.,normal
768976064,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
769041024,정상회원,수지구-신봉동,여,49,미신청,.,normal
769074432,정상회원,기타-기타,여,44,미신청,.,normal
769076288,정상회원,수지구-신봉동,여,55,미신청,.,normal
769091136,정상회원,수지구-상현동,여,56,미신청,.,normal
769206208,정상회원,수지구-신봉동,여,50,미신청,.,normal
769211776,정상회원,수지구-풍덕천동,여,37,미신청,수신,normal
769232192,정상회원,수지구-신봉동,여,47,미신청,.,normal
769235904,정상회원,수지구-신봉동,여,39,미신청,.,normal
769263744,정상회원,수지구-신봉동,여,42,신청,.,normal
769276736,정상회원,수지구-죽전동,남,51,미신청,.,normal
769295296,정상회원,수지구-죽전동,여,39,미신청,.,normal
769300864,정상회원,수지구-상현동,남,67,신청,.,normal
769319424,정상회원,수지구-풍덕천동,여,43,미신청,.,normal
769391808,정상회원,수지구-성복동,여,42,미신청,수신,normal
769415936,정상회원,수지구-상현동,여,41,미신청,.,normal
769417792,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
769419648,정상회원,수지구-기타,여,50,미신청,.,normal
769460480,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
769495744,정상회원,수지구-신봉동,여,44,미신청,.,normal
769506880,정상회원,수지구-죽전동,여,59,미신청,.,normal
769510592,정상회원,수지구-신봉동,여,43,신청,.,normal
769512448,탈퇴,수지구-신봉동,여,49,미신청,.,normal
769519872,정상회원,수지구-신봉동,여,48,미신청,.,normal
769521728,정상회원,수지구-풍덕천동,남,41,미신청,.,normal
769532864,정상회원,수지구-동천동,여,39,미신청,.,normal
769544000,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
769577408,정상회원,수지구-상현동,여,48,신청,.,normal
769607104,정상회원,수지구-신봉동,여,63,미신청,.,normal
769638656,정상회원,수지구-상현동,여,53,미신청,.,normal
769675776,정상회원,수지구-동천동,여,36,미신청,수신,normal
76968320,정상회원,분당구-이매동,여,49,미신청,.,normal
769712896,정상회원,수지구-풍덕천동,여,36,미신청,.,normal
769727744,정상회원,수지구-죽전동,여,52,미신청,.,normal
769729600,정상회원,수지구-풍덕천동,여,54,미신청,.,normal
769748160,정상회원,수지구-상현동,여,49,미신청,.,normal
769774144,정상회원,분당구-이매동,여,37,미신청,.,normal
769781568,정상회원,수지구-동천동,여,46,미신청,.,normal
769798272,정상회원,기타-기타,남,42,미신청,.,normal
769833536,정상회원,수지구-성복동,여,71,신청,.,normal
769848384,정상회원,수지구-신봉동,여,48,미신청,.,normal
769850240,정상회원,처인구-기타,여,51,미신청,.,normal
769857664,정상회원,수지구-신봉동,여,50,미신청,.,normal
769865088,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
769868800,정상회원,수지구-상현동,여,59,미신청,.,normal
769918912,정상회원,수지구-풍덕천동,여,58,미신청,수신,normal
769948608,정상회원,분당구-수내동,여,36,미신청,.,normal
769978304,정상회원,기흥구-상하동,여,41,미신청,.,normal
769983872,정상회원,수지구-신봉동,여,49,미신청,.,normal
770008000,정상회원,기타-기타,여,45,미신청,.,normal
770019136,정상회원,수지구-신봉동,여,70,미신청,.,normal
770087808,정상회원,기흥구-영덕동,여,60,미신청,.,normal
770097088,정상회원,수지구-동천동,여,37,미신청,.,normal
770134208,정상회원,분당구-구미동,여,39,미신청,.,normal
770262272,정상회원,분당구-구미동,여,56,미신청,수신,normal
770301248,정상회원,수지구-신봉동,여,44,미신청,.,normal
770303104,정상회원,수지구-상현동,여,45,미신청,.,normal
770410752,정상회원,분당구-정자동,여,46,미신청,.,normal
770427456,정상회원,수지구-신봉동,여,48,미신청,.,normal
770490560,정상회원,기타-기타,여,61,미신청,.,normal
770575936,정상회원,화성-기타,여,59,미신청,.,normal
77062976,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
770700288,정상회원,기타-기타,여,72,미신청,.,normal
770876608,정상회원,기타-기타,여,69,미신청,.,normal
771051072,정상회원,수지구-신봉동,여,39,미신청,.,normal
771093760,정상회원,수지구-풍덕천동,여,43,미신청,.,normal
771401856,정상회원,기타-기타,여,58,미신청,수신,normal
771448256,정상회원,분당구-삼평동,여,44,신청,.,normal
771468672,정상회원,수지구-동천동,여,42,미신청,.,normal
771477952,정상회원,수원 권선구-기타,여,40,미신청,.,normal
771539200,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
771869568,정상회원,수지구-풍덕천동,남,42,미신청,.,normal
771895552,정상회원,수지구-죽전동,여,43,미신청,.,normal
772006912,정상회원,기타-기타,남,40,미신청,.,normal
772307584,정상회원,수지구-신봉동,여,37,미신청,.,normal
772350272,정상회원,수지구-상현동,여,44,미신청,.,normal
772359552,정상회원,수지구-신봉동,여,39,미신청,수신,normal
772383680,정상회원,수지구-풍덕천동,여,57,미신청,.,normal
772465344,정상회원,기흥구-신갈동,여,44,미신청,.,normal
772851392,정상회원,수지구-상현동,여,44,미신청,.,normal
772921920,정상회원,수지구-풍덕천동,여,81,미신청,.,normal
772947904,정상회원,기타-기타,여,43,미신청,.,normal
773113088,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
773270848,정상회원,화성-기타,여,34,미신청,.,normal
773649472,정상회원,수지구-성복동,여,57,미신청,.,normal
773939008,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
774054080,정상회원,기타-기타,여,42,미신청,.,normal
774271232,정상회원,수지구-풍덕천동,여,59,미신청,.,normal
774326912,정상회원,분당구-백현동,여,46,미신청,.,normal
774393728,정상회원,분당구-삼평동,여,64,미신청,수신,normal
774510656,정상회원,수지구-신봉동,남,54,미신청,.,normal
774544064,정상회원,기타-기타,여,43,미신청,.,normal
774625728,정상회원,서울 송파구-기타,여,39,미신청,.,normal
774644288,정상회원,수지구-성복동,여,68,미신청,.,normal
774673984,정상회원,수지구-상현동,여,43,미신청,.,normal
774699968,정상회원,기흥구-구갈동,여,36,미신청,.,normal
774789056,정상회원,수지구-죽전동,여,44,미신청,.,normal
775099008,정상회원,하남-기타,여,37,미신청,.,normal
775167680,정상회원,수지구-신봉동,여,62,미신청,.,normal
775227072,탈퇴,수지구-풍덕천동,여,42,미신청,.,normal
775321728,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
775336576,정상회원,기흥구-보정동,여,72,미신청,.,normal
775524032,정상회원,분당구-백현동,여,41,미신청,.,normal
775542592,정상회원,수지구-동천동,여,37,미신청,.,normal
775564864,정상회원,수지구-풍덕천동,여,55,미신청,.,normal
775581568,정상회원,수지구-풍덕천동,여,40,미신청,.,normal
775850688,정상회원,서울 강남구-기타,여,68,미신청,.,normal
775887808,정상회원,수지구-풍덕천동,여,58,미신청,.,normal
775962048,정상회원,수지구-상현동,여,52,신청,.,normal
775978752,정상회원,수지구-동천동,여,42,미신청,수신,normal
776698880,정상회원,수지구-성복동,여,49,신청,.,normal
776737856,정상회원,수원 장안구-기타,남,64,미신청,.,normal
777012544,정상회원,수지구-상현동,여,72,신청,.,normal
777045952,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
777051520,정상회원,기타-기타,여,77,미신청,.,normal
777086784,정상회원,수지구-풍덕천동,여,63,미신청,.,normal
777120192,정상회원,수지구-신봉동,여,40,미신청,.,normal
777127616,정상회원,서울 강남구-기타,여,40,미신청,.,normal
777201856,정상회원,기타-기타,여,45,미신청,수신,normal
777463552,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
777470976,정상회원,분당구-판교동,여,45,미신청,.,normal
77760832,정상회원,수지구-풍덕천동,여,69,미신청,.,normal
777664000,탈퇴,수지구-풍덕천동,여,43,미신청,수신,normal
777808768,정상회원,수지구-기타,여,59,미신청,.,normal
777814336,정상회원,수지구-성복동,여,73,미신청,.,normal
778115008,정상회원,수지구-풍덕천동,여,39,미신청,.,normal
778116864,정상회원,수지구-풍덕천동,여,40,미신청,.,normal
778517760,정상회원,수지구-동천동,여,32,미신청,.,normal
778608704,정상회원,수지구-상현동,여,48,미신청,.,normal
778656960,정상회원,수지구-동천동,여,43,미신청,.,normal
778790592,정상회원,기타-기타,여,57,미신청,.,normal
77881472,정상회원,기흥구-보정동,여,52,신청,.,normal
778892672,정상회원,수지구-풍덕천동,여,47,미신청,.,normal
778907520,정상회원,수지구-풍덕천동,여,50,미신청,.,normal
778922368,정상회원,기타-기타,여,44,미신청,.,normal
778965056,정상회원,수지구-풍덕천동,여,43,미신청,.,normal
779005888,정상회원,기타-기타,여,43,미신청,.,normal
77901888,정상회원,수지구-풍덕천동,여,50,미신청,.,normal
779141376,정상회원,기흥구-언남동,여,57,미신청,.,normal
